id,audio,text,duration,speaker,language
ben_eng_concat.219,audio/ben_eng_concat.219.wav,"women's বসে থাকা দলের চারজন skiers তাদের runs, শেষ করতে ব্যর্থ runs, এবং জায়ান্ট স্লালমের মোট ১১৭ জন স্কিচালকের মধ্যে ৪৫ জন দৌড়ে rank পেতে failed হয়েছিল।",17.279,ben-eng_spk0,ben-eng
ben_eng_concat.271,audio/ben_eng_concat.271.wav,"USA জিমন্যাসটিক্স এবং USOC একই লক্ষ্য- জিমন্যাসটিক্স, এবং অন্যান্য খেলাগুলিকে, ক্রীড়াবিদদের জন্য যতটা সম্ভব নিরাপদ করা যাতে তারা একটি নিরাপদ, নিশ্চিত এবং ক্ষমতাশীল পরিবেশে তাদের dreams অনুসরণ করতে possible environment.",22.731,ben-eng_spk0,ben-eng
ben_eng_concat.41,audio/ben_eng_concat.41.wav,"অন্যান্য মনোনয়নের মধ্যে রয়েছে সেরা ছবি, পরিচালক, Cinematography, Costume Design, কস্টিউম ডিজাইন, চলচ্চিত্র-সম্পাদনা, অরিজিনাল স্কোর, প্রোডাকশন ডিজাইন, শব্দ সম্পাদনা, সাউন্ড মিক্সিং এবং Original চিত্রনাট্য।",21.835,ben-eng_spk0,ben-eng
ben_eng_concat.95,audio/ben_eng_concat.95.wav,"""""""এটা বিদায় হতে যাচ্ছে না। এটা কেবল এক অধ্যায়ের closing এবং আরেক অধ্যায়ের opening one.""",9.056,ben-eng_spk0,ben-eng
ben_eng_concat.231,audio/ben_eng_concat.231.wav,মরোক্কার সুলতান এই শহরটি দারু l-Badya নামে পুনর্নির্মাণ করেছিলেন এবং স্পেনীয় ব্যবসায়ীরা যারা সেখানে বাণিজ্য bases established করেছিল তারা এর নাম দেন ক্যাসাব্লাঙ্কা।,16.963,ben-eng_spk0,ben-eng
ben_eng_concat.50,audio/ben_eng_concat.50.wav,Nyiragongo আগ্নেয়গিরির আরোহণের পাশাপাশি Africa. সস্তার মাউন্টেন Gorilla ট্র্যাকিং করার ঘাঁটি ছিল এই শহরটি।,11.607,ben-eng_spk0,ben-eng
ben_eng_concat.155,audio/ben_eng_concat.155.wav,"যদি তুমি ন্যাশনাল Treasure, movie টি দেখে থাকো, তুমি হয়তো ভাবতে পারো যে সম্পদের মানচিত্র লেখা হয়েছিল স্বাধীনতা ঘোষণার পশ্চাৎ দিকে।",15.836,ben-eng_spk0,ben-eng
ben_eng_concat.304,audio/ben_eng_concat.304.wav,"তাদের আঁশ ও থাবাযুক্ত পা have claws, তারা ডিম পাড়ে, তারা টি–রেক্সের মতো পিছনের দু’পায়ে ভর দিয়ে walk T-Rex.",10.415,ben-eng_spk0,ben-eng
ben_eng_concat.163,audio/ben_eng_concat.163.wav,এই দম্পতিরা তাদের সন্তানের জন্য একটি দত্তক গ্রহণের পরিকল্পনা তৈরি করতে পারেন।,6.628,ben-eng_spk0,ben-eng
ben_eng_concat.76,audio/ben_eng_concat.76.wav,"Scotturb বাস ৪০৩ নিয়মিত Sintra, travels Sintra, কাবো da রোকাতে stopping যায়।",8.991,ben-eng_spk0,ben-eng
ben_eng_concat.230,audio/ben_eng_concat.230.wav,"29 বছর বয়সী ডঃ মালার বালাসুব্রামানিয়ানকে, সিনসিনাটির থেকে approximately 15 মাইল north ওহাইওর ব্লু অ্যাশের একটি suburb in টি-শার্ট এবং underwear পরিহিত অবস্থায় এবং খুবই medicated ভাবে রাস্তার পাশে মাটিতে পড়ে থাকা অবস্থায় পাওয়া গিয়েছিল।",25.803,ben-eng_spk0,ben-eng
ben_eng_concat.27,audio/ben_eng_concat.27.wav,"2002 সালে গোমাকে Nyiragongo আগ্নেয়গিরির লাভা দ্বারা ধ্বংস হয়েছিল যা town’s বেশিরভাগ রাস্তা, particularly করে town কেন্দ্রস্থলকে নষ্ট করে দিয়েছিল।",18.259,ben-eng_spk0,ben-eng
ben_eng_concat.129,audio/ben_eng_concat.129.wav,"First, most riders wear riding boots পড়ে যাতে হিল থাকে এবং একটি মসৃণ, প্রায় narrow, sole. পদতল sole.",10.819,ben-eng_spk0,ben-eng
ben_eng_concat.45,audio/ben_eng_concat.45.wav,কিছু verbs এবং বস্তুর মধ্যে distinguish করার জন্য এটি একটি important উপায়।,9.723,ben-eng_spk0,ben-eng
ben_eng_concat.195,audio/ben_eng_concat.195.wav,"Remember রাখবেন যে main পর্যায়ে সংগীত finished, হয়ে গেলেও, কিছু অনুষ্ঠান থাকতে পারে যেখানে অনেক night. পর্যন্ত সংগীত বাজানো হয়।",13.807,ben-eng_spk0,ben-eng
ben_eng_concat.128,audio/ben_eng_concat.128.wav,"ব্লগ ছাত্রছাত্রীদের লেখার উন্নতিও করতে পারে। যদিও প্রায়শই ছাত্রছাত্রীদের blog লেখার begin grammar ও বানানের ভুল spelling, কিন্তু পাঠকের উপস্থিতির ফলে generally তা ঠিক হয়ে যায়।",16.899,ben-eng_spk0,ben-eng
ben_eng_concat.248,audio/ben_eng_concat.248.wav,"People now কম্পিউটারের স্ক্রিনে বার্তা write screens, কখনও কোনও শার্পানার এর প্রয়োজন হয় না।",9.104,ben-eng_spk0,ben-eng
ben_eng_concat.199,audio/ben_eng_concat.199.wav,কাঠামোতে গ্রাফিতি বা অন্য কিছু একে জায়গাটির সৌন্দর্য নষ্ট করবেন না।,7.236,ben-eng_spk0,ben-eng
ben_eng_concat.325,audio/ben_eng_concat.325.wav,"মিসেস কার্চনার প্রেসিডেন্ট প্রার্থী হিসেবে লড়ার ইচ্ছা প্রকাশ করে ঘোষণা দিয়েছেন আর্জেন্টাইন থিয়েটারে, একই জায়গায় যেখান থেকে সে ২০০৫ সালে বুয়েন্স আইরেস প্রদেশের সিনেট প্রতিনিধি দলের member হওয়ার প্রচারণা শুরু করেছিলেন।",18.796,ben-eng_spk0,ben-eng
ben_eng_concat.0,audio/ben_eng_concat.0.wav,"""তিনি তার তার কুড়ি দশকে ছিলেন reportedly রিপোর্ট করা হয়। কটি বিবৃতিতে Bieber বলেছিলেন, ""[w]hile I এই tragic দুর্ঘটনার সময় উপস্থিত ছিলাম না, সরাসরি জড়িত ছিলাম accident, আমার চিন্তা এবং prayers ক্ষতিগ্রস্থ family সাথে রয়েছে।""""""",25.098,ben-eng_spk0,ben-eng
ben_eng_concat.292,audio/ben_eng_concat.292.wav,"Europe একটি relatively ছোটো মহাদেশ হওয়া সত্ত্বেও বেশ কিছু স্বতন্ত্র দেশের ধারক। সাধারণ পরিস্থিতিতে, multiple through countries যাত্রা করার mean বহুবার ভিসা দরখাস্ত ও পাসপোর্ট নিয়ন্ত্রণের মধ্যে দিয়ে যেতে would times.",19.955,ben-eng_spk0,ben-eng
ben_eng_concat.244,audio/ben_eng_concat.244.wav,"সিংহ সবচেয়ে সামাজিক বিড়াল, প্রাইড নামক large দলে living prides.",8.591,ben-eng_spk0,ben-eng
ben_eng_concat.333,audio/ben_eng_concat.333.wav,"কেবল জার্ম-লাইন কোষগুলিতে যে মিউটেশন ঘটে তাকেই শিশুর মধ্যে পরিচালিত করা যেতে পারে, অন্য কোথাও মিউটেশনগুলি কোষের cell-death বা ক্যান্সারের cause হতে পারে।",15.635,ben-eng_spk0,ben-eng
ben_eng_concat.75,audio/ben_eng_concat.75.wav,কিছুদিন earlier সুলভ অথচ কার্যক্ষম পিসি হিসাবে আসুস ই পিসি বিশ্বজুড়ে launched করা হয়েছিল। 2007 সালে আইটি মাসে এটি তাইপেইতে একটি আলোচনার বিষয় হয়ে became Month.,17.271,ben-eng_spk0,ben-eng
ben_eng_concat.285,audio/ben_eng_concat.285.wav,দ্বীপপুঞ্জটি প্রায় উপদ্বীপটির 120 কিলোমিটার উত্তরে অবস্থিত। Villa Las এস্ট্রেলাস উপনিবেশের সাথে কিং জর্জ Island হলো বৃহত্তম।,14.419,ben-eng_spk0,ben-eng
ben_eng_concat.277,audio/ben_eng_concat.277.wav,"of the Middle উষ্ণ জলবায়ুতে, the house বিশেষ important. ছিল না।",8.815,ben-eng_spk0,ben-eng
ben_eng_concat.164,audio/ben_eng_concat.164.wav,"""যদিও often এটি only একটি ভুল stereotype, তবে নিজের best best ব্যবহার, ""bien élevé"" (সভ্য someone brought up). এর মত চলাই হতে পারে প্যারিসে আপনার যাওয়ার সবচেয়ে ভালো দিক। এটি আপনার getting আরও সহজতর করবে।""",24.594,ben-eng_spk0,ben-eng
ben_eng_concat.196,audio/ben_eng_concat.196.wav,"উদাহরণস্বরূপ, বিশ্বের বেশিরভাগ স্থির চিত্র-ফটোগ্রাফির common আকার 35 মিমি, যা অ্যানালগ ফিল্ম era. শেষদিকে সবচেয়ে dominant আকারের ফিল্ম ছিল।",15.675,ben-eng_spk0,ben-eng
ben_eng_concat.68,audio/ben_eng_concat.68.wav,"এর ফলে, দুই প্রজাতির fish লুপ্ত হয়ে গেছে এবং আরও দুটি প্রজাতি বিপন্ন। including হাম্পব্যাক চাবও আছে।",10.819,ben-eng_spk0,ben-eng
ben_eng_concat.192,audio/ben_eng_concat.192.wav,The satellite একটি রকেটের মাধ্যমে মহাকাশে প্রেরণ করা was rocket. বিজ্ঞানীরা মহাকাশে টেলিস্কোপ use করেন কারণ পৃথিবীর বায়ুমণ্ডল আমাদের কিছু আলো এবং দৃশ্যের পরিবর্তন করে।,18.327,ben-eng_spk0,ben-eng
ben_eng_concat.249,audio/ben_eng_concat.249.wav,"civilization word এসেছে ল্যাটিন শব্দ civilis, থেকে, যার meaning civil, civis, ল্যাটিন সিভিসের সাথে related civis, যার meaning নাগরিক এবং সিভাইটাস, যার অর্থ city বা নগর-রাজ্য, এবং এটি somehow the society. also size বর্ণনা করে।",26.934,ben-eng_spk0,ben-eng
ben_eng_concat.215,audio/ben_eng_concat.215.wav,গভর্নর অফিস থেকে জানানো হয়েছে যে আহতদের মধ্যে উনিশজন police officers. ছিল।,8.316,ben-eng_spk0,ben-eng
ben_eng_concat.29,audio/ben_eng_concat.29.wav,"ডুভাল, যে কি না দুই সন্তানসহ বিবাহ করেছিলেন, মিলারের উপর খুব বড় কোন ছাপ ফেলতে পারেনি, যার সাথে এই গল্পের সংশ্লিষ্টতা ছিল।",12.02,ben-eng_spk0,ben-eng
ben_eng_concat.184,audio/ben_eng_concat.184.wav,"Egyptian the মৃতদের উপত্যকায় অবস্থিত গিজা উপত্যকা, অথবা """"গিজা Necropolis"" এ বেশ কয়েকটি পিরামিড (যেগুলোর মধ্যে great pyramid হচ্ছে সবচেয়ে বড়), কয়েকটি small ছোট tombs, কয়েকটি মন্দির এবং বিশাল স্ফিংক্স রয়েছে। """,21.095,ben-eng_spk0,ben-eng
ben_eng_concat.227,audio/ben_eng_concat.227.wav,"সামোয়ার রাজধানী হলো অপিয়া। town উপোলু দ্বীপে অবস্থিত এবং এর জনসংখ্যা 40,000 এর থেকেও কম।",11.084,ben-eng_spk0,ben-eng
ben_eng_concat.2,audio/ben_eng_concat.2.wav,"জার্মানির অনেক baked baked খাবারগুলিতে almonds, হ্যাজনেলট এবং অন্যান্য বাদামের উপাদান পাওয়া যায়। পছন্দের কেকগুলি প্রায়শই একটি কাপ ভরা কফির সাথে ভাল মানায়।",16.115,ben-eng_spk0,ben-eng
ben_eng_concat.141,audio/ben_eng_concat.141.wav,"বিশেষত গ্রীষ্মকালীন একটি popular ডিনার হলো পা অম্ব Oli: জলপাই তেলদিয়ে পাউরুটি, tomato, এবং স্বাদের জন্য যে কোনও সুলভ উপকরণ যেমন পনির, tunafish, ইত্যাদি।",16.867,ben-eng_spk0,ben-eng
ben_eng_concat.64,audio/ben_eng_concat.64.wav,"ভূগর্ভস্থ টপোলজির কারণে প্রত্যাবর্তনকারী স্রোত কয়েকটি deeper at sections, concentrated হয় এবং deep জলের কাছে একটি দ্রুত current তৈরি করতে পারে।",16.235,ben-eng_spk0,ben-eng
ben_eng_concat.306,audio/ben_eng_concat.306.wav,"একজন সম্পূর্ন ভালো ক্রীড়াবিদ, বাঘ আরোহণ করতে পারে (যদিও ভালোভাবে নয়), swim, , বেশ দূরপর্যন্ত leap এবং pull পারে ৫গুন force of একজন শক্তিশালী human. চেয়ে।",17.483,ben-eng_spk0,ben-eng
ben_eng_concat.289,audio/ben_eng_concat.289.wav,"Parisians অধিবাসীদের egocentric, rude এবং arrogant. হওয়ার খ্যাতি রয়েছে।",8.135,ben-eng_spk0,ben-eng
ben_eng_concat.225,audio/ben_eng_concat.225.wav,"আমরা houses plants থেকে আমাদের বাড়ি আর পোশাক তৈরি করি। আমাদের বেশিরভাগ খাবারই উদ্ভিজ। plants, ছাড়া, প্রাণী বাঁচতে পারত না।",12.467,ben-eng_spk0,ben-eng
ben_eng_concat.97,audio/ben_eng_concat.97.wav,"স্প্রিংবকদের জন্য, এটা ended হয় একটা 5 ম্যাচ losing স্ট্রিক streak.",8.471,ben-eng_spk0,ben-eng
ben_eng_concat.296,audio/ben_eng_concat.296.wav,"অ্যারিস্টটল, একজন দার্শনিক, সবকিছুই একটি অথবা একাধিক চারটি elements. সংমিশ্রণে গঠিত এই তত্ত্ব দিয়েছেন। এগুলো ছিল মাটি, জল, বায়ু, এবং আগুন।",15.308,ben-eng_spk0,ben-eng
ben_eng_concat.266,audio/ben_eng_concat.266.wav,"United যুক্তরাষ্ট্রের Geological Survey (USGS) Astrogeology দল এবং আরিজোনার ফ্ল্যাংস্ট্যাফে located উত্তর অ্যারিজোনা বিশ্ববিদ্যালয়ের গ্লেন কুশিং বলেছেন """"তাদের তাপীয় আচরণ পৃথিবীর বৃহত্তর গুহাগুলির মতো steady নয় যা প্রায়শই স্থির temperature, বজায় maintain temperature, কিন্তু এটি ground,"" গভীর গর্তের সাথে consistent ground,"" Arizona. """,36.486,ben-eng_spk0,ben-eng
ben_eng_concat.152,audio/ben_eng_concat.152.wav,"ক্যালসিয়াম এবং পটাসিয়ামের মতো বস্তুগুলিকে metals. হিসেবে considered metals. তবে রুপো এবং সোনার মতো ধাতুও Of course, are gold.",13.319,ben-eng_spk0,ben-eng
ben_eng_concat.259,audio/ben_eng_concat.259.wav,তিনি যখন at the hospital working করছিলেন তখন লিগিনস তার অবসর সময়ে premature প্রসবের তদন্ত শুরু time.,12.287,ben-eng_spk0,ben-eng
ben_eng_concat.317,audio/ben_eng_concat.317.wav,ফোনে তুরস্কের President রেসেপ তাইয়েপ Erdoğan-এর সাথে ট্রাম্পের কথোপকথনের পরে এই ঘোষণাটি করা was Erdoğan.,11.264,ben-eng_spk0,ben-eng
ben_eng_concat.257,audio/ben_eng_concat.257.wav,"অলিভার স্যাকস, তার in paper President's বক্তব্যে, মস্তিষ্কে ত্রুটি থাকার ফলে speech বুঝতে অক্ষম nevertheless সঠিকভাবে আন্তরিকতা মূল্যায়নে সক্ষম হওয়ার বিষয়টি assess করেছেন।",18.867,ben-eng_spk0,ben-eng
ben_eng_concat.290,audio/ben_eng_concat.290.wav,"যখন সমস্ত available উপলভ্য রসদগুলিকে কোনও সংস্থার বিভিন্ন বিভাগে ব্যবহার করা হয়, তখন সৃজনশীলতা এবং চতুরতা পরিবাহিত হতে পারে।",15.324,ben-eng_spk0,ben-eng
ben_eng_concat.160,audio/ben_eng_concat.160.wav,"শুধুমাত্র এটিই নয়, বরং পরীক্ষা-নিরীক্ষা হল এমন একটি পদ্ধতি যা এক বা more সম্ভাব্য the hypotheses, eliminate দিতে, প্রশ্ন জিজ্ঞাসা করতে এবং পর্যবেক্ষণ questions, making সেই সাথে বৈজ্ঞানিক গবেষণাকেও নির্দেশ করতে used করা হয়।",23.923,ben-eng_spk0,ben-eng
ben_eng_concat.39,audio/ben_eng_concat.39.wav,"ফিলিপিনের আলোকচিত্রকরদের hostages, শিশু ও বৃদ্ধসহ ছয়জন জিম্মিকে আগে মুক্তি দেওয়া were photographers.",10.928,ben-eng_spk0,ben-eng
ben_eng_concat.268,audio/ben_eng_concat.268.wav,"তুরস্কের Gaziantep, police সদর দপ্তরে একটি গাড়ি বোমা detonated হয়েছে yesterday সকালে যার কারণে দু'জন পুলিশ officers killed এবং আরও বিশ জন injured people.",18.135,ben-eng_spk0,ben-eng
ben_eng_concat.220,audio/ben_eng_concat.220.wav,1537 সালে Asunción-এর প্রতিষ্ঠার পর থেকে Paraguay তার a lot indigenous character এবং অভিন্নতা keep সক্ষম হয়েছে।,12.379,ben-eng_spk0,ben-eng
ben_eng_concat.346,audio/ben_eng_concat.346.wav,"বার্সেলোনার সরকারী ভাষা হলো Catalan এবং Spanish. About অর্ধেক জনগোষ্ঠী Catalan, ভাষায় speak speak Catalan, a vast সংখ্যক মানুষ এই ভাষা বোঝে এবং কার্যত সবাই Spanish. ভাষা জানে।",19.771,ben-eng_spk0,ben-eng
ben_eng_concat.322,audio/ben_eng_concat.322.wav,"মাও movement, দ্বারা organised independence সংগ্রামের সময়, শহরে একটি শান্তিপূর্ণ সমাবেশের ফলে সর্বোচ্চ প্রধান টুপুয়া টামাসেস লিয়ালোফি তৃতীয় killing হন।",16.731,ben-eng_spk0,ben-eng
ben_eng_concat.293,audio/ben_eng_concat.293.wav,"মোসাসরাস ছিলেন তার the time, শীর্ষ শিকারি, তিনি কিছুই ভয় পেতেন nothing, অন্যান্য mosasaurs. ব্যতিত।",11.291,ben-eng_spk0,ben-eng
ben_eng_concat.126,audio/ben_eng_concat.126.wav,"""সাধারণভাবে বলতে গেলে, managers তাদের former সহকর্মীদের নেতৃত্ব দেওয়া begin করার সাথে সাথে দুটি আচরণের উত্থান হতে পারে। the spectrum একটি end """"ছেলেদের মধ্যে একজন"""" (বা মেয়ে) হয়ে to remain চেষ্টা করে।""",21.794,ben-eng_spk0,ben-eng
ben_eng_concat.130,audio/ben_eng_concat.130.wav,হুহনে পদত্যাগ করেছেন এবং তিনি মন্ত্রীসভায় Ed Davey এমপি দ্বারা replaced MP. প্রত্যাশা করা expected নরম্যান ল্যাম্ব এমপি বাণিজ্য the Minister job গ্রহন করবেন যেটি Davey ছেড়ে vacating.,21.215,ben-eng_spk0,ben-eng
ben_eng_concat.253,audio/ben_eng_concat.253.wav,কেনাকাটা করার জন্য সমস্ত in Morocco. ক্যাসাব্ল্যাঙ্কা হল least কম interesting জায়গা।,9.643,ben-eng_spk0,ben-eng
ben_eng_concat.56,audio/ben_eng_concat.56.wav,"কুণ্ডলিনী যোগে কুণ্ডলিনী শক্তি (চেতনা শক্তি) জাগ্রত হয় yoga postures, breathing প্রশ্বাসের অনুশীলন, মন্ত্রোচ্চারণ এবং দৃষ্টিশক্তির through visualizations.",13.6,ben-eng_spk0,ben-eng
ben_eng_concat.92,audio/ben_eng_concat.92.wav,"তিনি এই কমানোর জন্য কোনও পরিমাণ স্থাপন did not cuts, saying যেগুলিচীনের অর্থনৈতিক আয়ের ভিত্তিতে made করা হবে।",12.363,ben-eng_spk0,ben-eng
ben_eng_concat.102,audio/ben_eng_concat.102.wav,"""একজন পর্যবেক্ষকের দ্বারা ""anarchy"" বলতে was described হয়েছিল """"অরাজকতা"""", কারন gangs লোক রাস্তায় ঘুরে roamed এবং ভোগ্যপন্যের জিনিসপত্র লুঠ করত।""",15.811,ben-eng_spk0,ben-eng
ben_eng_concat.246,audio/ben_eng_concat.246.wav,এখনও বিদ্যমান হিসাবে known ২৫ টি ডানল্যাপ ব্রডোসাইড হল দলিল প্রাচীনতম অনুলিপি। মূল হাতে লেখা অনুলিপিটি এখন আর not survived.,12.255,ben-eng_spk0,ben-eng
ben_eng_concat.323,audio/ben_eng_concat.323.wav,"দক্ষিণ আফ্রিকার প্রতিটি জাতীয় পার্কের As Parks, পার্কটির জন্য daily conservation এবং entry fees আছে।",10.923,ben-eng_spk0,ben-eng
ben_eng_concat.109,audio/ben_eng_concat.109.wav,অস্ট্রেলিয়ার মিচেল Gourley men's স্ট্যান্ডিং সুপার জি-তে eleventh স্থানে সম্পন্ন করেছেন। পুরুষদের সিটিং সুপার-জি-তে চেক প্রতিদ্বন্দ্বী Oldrich Jelinek sixteenth স্থানে রয়েছেন।,17.243,ben-eng_spk0,ben-eng
ben_eng_concat.149,audio/ben_eng_concat.149.wav,"ইউরোপীয় ইতিহাসের এই সময়কালে, ধনী ও শক্তিশালী হয়ে ওঠা Catholic চার্চগুলি under scrutiny. আওতায় আসে।",11.539,ben-eng_spk0,ben-eng
ben_eng_concat.191,audio/ben_eng_concat.191.wav,এই যন্ত্রটি বাতাসে নড়াচড়া করার allow একজন খেলোয়াড়কে ভিডিও গেমেরমধ্যে তার ক্রিয়াকলাপ ও movements control করতে will air.,12.311,ben-eng_spk0,ben-eng
ben_eng_concat.254,audio/ben_eng_concat.254.wav,আসলে কিভাবে ছিল সে সম্পর্কে পর্যটকদের better ভাল idea দিতে কমপ্লেক্সের কিনারার বেশিরভাগ ভবন পুনর্নির্মাণ করা হয়েছে।,12.387,ben-eng_spk0,ben-eng
ben_eng_concat.263,audio/ben_eng_concat.263.wav,"মিডল অর্ডার batsmen, শচীন Tendulkar এবং রাহুল দ্রাভিদ well খেলেছিল এবং একটি শতরানের partnership. করেছিল।",13.587,ben-eng_spk0,ben-eng
ben_eng_concat.143,audio/ben_eng_concat.143.wav,"দুর্ঘটনার পরে, Gibson was একটি হাসপাতালে transported করা হয়েছিল, তবে কিছুক্ষণ পরেই সে মারা গিয়েছিল।",11.811,ben-eng_spk0,ben-eng
ben_eng_concat.190,audio/ben_eng_concat.190.wav,এই এলাকার ছোটোদের জন্য সবচেয়ে আকর্ষণীয় বস্তু হলো পিরামিড সাউন্ড এবং light show kids.,8.28,ben-eng_spk0,ben-eng
ben_eng_concat.338,audio/ben_eng_concat.338.wav,"ফাঁস হওয়া তথ্য according leak, leak, সীমান্ত the dispute, বিষয়ে উল্লেখ করবে, যা ফিলিস্তিন ১৯৬৭ সালের মধ্যপ্রাচ্য War. আগের সীমান্তের ভিত্তিতে চায়।",15.163,ben-eng_spk0,ben-eng
ben_eng_concat.294,audio/ben_eng_concat.294.wav,2017 এর সেপ্টেম্বরে সেতুটি পুরোপুরি operational হওয়ার scheduled রয়েছে when the Brazilian customs checkpoints শেষ হওয়ার আশা করা হচ্ছে।,13.947,ben-eng_spk0,ben-eng
ben_eng_concat.67,audio/ben_eng_concat.67.wav,প্রাইডগুলো এক থেকে তিনজন adult বয়স্ক পুরুষের পাশাপাশি ত্রিশ জন মহিলা এবং cubs. সমন্বয়ে গঠিত হয়।,11.987,ben-eng_spk0,ben-eng
ben_eng_concat.73,audio/ben_eng_concat.73.wav,"প্রাচীন সংস্কৃতি এবং tribes এগুলো রাখতে শুরু করেছিল দুধ, চুল, মাংস এবং চামড়ার easy অধিগ্রহণের for skins.",12.391,ben-eng_spk0,ben-eng
ben_eng_concat.234,audio/ben_eng_concat.234.wav,"1963 সালে বাঁধটি নির্মিত হওয়ার পর, মৌসুমী বন্যার কারণে নদী জুড়ে পলি ছড়িয়ে পড়া halted. গিয়েছিল।",11.084,ben-eng_spk0,ben-eng
ben_eng_concat.202,audio/ben_eng_concat.202.wav,গাছপালা অক্সিজেন make করে যা মানুষ প্রশ্বাসের সাথে গ্রহণ করে এবং তারা কার্বন-ডাই-অক্সাইড গ্রহণ করে যা humans নিঃশ্বাসের সাথে ছাড়ে (যা breathe ফেলে)।,14.731,ben-eng_spk0,ben-eng
ben_eng_concat.255,audio/ben_eng_concat.255.wav,"১৯৮৮ সাল থেকে, ব্যালট বাক্সগুলোকে অবশ্যই transparent হতে হবে যাতে voters এবং প্রতক্ষদর্শীরা দেখে যে ভোটের শুরুতে কোন খাম থাকে না এবং যথাযথভাবে duly counted এবং authorized ভোটার ছাড়া কোন খাম যোগ করা হয় না।",22.451,ben-eng_spk0,ben-eng
ben_eng_concat.261,audio/ben_eng_concat.261.wav,"আপনি নিজস্ব দেশের সরকার ছাড়াও অন্য কোন দেশের the governments যুক্তি চাইতে পারেন, কিন্তু তাদের যুক্তি তাদের নাগরিকদের জন্য designed করা হয়েছে।",14.579,ben-eng_spk0,ben-eng
ben_eng_concat.265,audio/ben_eng_concat.265.wav,"মৌসুমের দশম The named ঝড় আটলান্টিক Hurricane , সাবট্রপিকাল স্টর্ম জেরি আজ আটলান্টিক মহাসাগরে গঠিত হয়েছিল।",12.259,ben-eng_spk0,ben-eng
ben_eng_concat.108,audio/ben_eng_concat.108.wav,"এই রোগের বিষয়ে a UN expert ড্যানিয়েল ল্যান্টাগন জানিয়েছিলেন, সম্ভবত এই রোগের প্রাদুর্ভাবটি শান্তিরক্ষাকারীদের থেকে হয়েছিল।",11.548,ben-eng_spk0,ben-eng
ben_eng_concat.33,audio/ben_eng_concat.33.wav,এটিকে বলা হয় chemical's পিএইচ। আপনি লাল cabbage রস ব্যবহার করে একটি সূচক make can juice.,10.471,ben-eng_spk0,ben-eng
ben_eng_concat.137,audio/ben_eng_concat.137.wav,এই বিশ্বের সমস্ত কিছুই matter. দিয়ে made matter. সমস্ত পদার্থ ক্ষুদ্র কণা দিয়ে made যাকে অণু called atoms.,12.511,ben-eng_spk0,ben-eng
ben_eng_concat.205,audio/ben_eng_concat.205.wav,সমুদ্রপথে বিশাল সংখ্যায় মানুষ ও large পরিমাণে পণ্য transport to জন্য জাহাজ ব্যবহার করাটাই সহজ oceans.,12.711,ben-eng_spk0,ben-eng
ben_eng_concat.161,audio/ben_eng_concat.161.wav,The crash উঁচু পাহাড়ী অঞ্চলে ঘটেছিল এবং বিশ্বাস believed হয় hostile fire. গুলির ফলস্বরূপ এটি ঘটে।,12.295,ben-eng_spk0,ben-eng
ben_eng_concat.336,audio/ben_eng_concat.336.wav,"Scientists বুঝার hope করে যে how গ্রহগুলো গঠিত হয়, বিশেষ করে পৃথিবী কিভাবে গঠিত formed, যেহেতু ধুমকেতুগুলো পৃথিবীর সাথে অনেক আগে সংঘর্ষ করেছিল।",17.167,ben-eng_spk0,ben-eng
ben_eng_concat.117,audio/ben_eng_concat.117.wav,"Today, only যে insects তাদের ডানা পিছনে fold করতে পারে না, তা হল, dragon flies এবং mayflies.",11.891,ben-eng_spk0,ben-eng
ben_eng_concat.28,audio/ben_eng_concat.28.wav,ভুত্বকটি পাতলা বলে ভূত্বকের কাছে আরো অনেক মারিয়া থাকতে পারে। একটি লাভার পক্ষে তার উপরি স্তরে rise আশা খুব easier surface.,13.408,ben-eng_spk0,ben-eng
ben_eng_concat.166,audio/ben_eng_concat.166.wav,"দ্বিতীয় সেটটির প্রথম দিকে ডেল পোট্রো প্রাধান্য set, তবে 6-6 এ reaching পরে এটির ক্ষেত্রেও টাই ব্রেকারের প্রয়োজন হয়।",11.235,ben-eng_spk0,ben-eng
ben_eng_concat.324,audio/ben_eng_concat.324.wav,"""তিনি আরো added added """"যা তাদের উন্নয়নের development stage, দায়িত্ব, এবং সক্ষমতার সীমা ছাড়িয়ে যায় সেইসব বিষয়ে তাদের বাধ্য করা go না।""""""",13.755,ben-eng_spk0,ben-eng
ben_eng_concat.138,audio/ben_eng_concat.138.wav,"তিনি অনেক দেশের জন্য নোট নকশা করার কাজে engaged ছিলেন, সাম্প্রতিক of work examples including নতুন কানাডিয়ান $5 এবং $100 নোটগুলির উপর Prime Ministerial প্রতিকৃতি।",17.947,ben-eng_spk0,ben-eng
ben_eng_concat.328,audio/ben_eng_concat.328.wav,"পুরুষদের প্রত্যাখ্যান করার ক্ষেত্রে firm থাকুন, এবং আপনার অবস্থান ধরে stand ভয় পাবেন না (সাংস্কৃতিক পার্থক্য থাকুক বা না থাকুক, এটি ন্যায়সঙ্গত হয়ে যায় না!)।",14.579,ben-eng_spk0,ben-eng
ben_eng_concat.236,audio/ben_eng_concat.236.wav,খেলাধুলা থেকে বহিষ্কৃত হওয়ার কারনে তিনি তার ব্যথা সারিয়ে তোলার জন্য needed ওষুধ সেবেন অক্ষম হয়ে পড়েন।,10.316,ben-eng_spk0,ben-eng
